Time (s),V_LOAD_RF
8.500000000000001e-08,0.067187504128
8.55e-08,0.07031250432
8.6e-08,0.073437504512
8.65e-08,0.07187500441599999
8.700000000000001e-08,0.067187504128
8.750000000000001e-08,0.067187504128
8.800000000000001e-08,0.068750004224
8.85e-08,0.07187500441599999
8.9e-08,0.073437504512
8.95e-08,0.07031250432
9.000000000000001e-08,0.07031250432
9.050000000000001e-08,0.07187500441599999
9.100000000000001e-08,0.07031250432
9.15e-08,0.07031250432
9.2e-08,0.073437504512
9.25e-08,0.073437504512
9.300000000000001e-08,0.07500000460799999
9.350000000000001e-08,0.0781250048
9.400000000000001e-08,0.0781250048
9.45e-08,0.073437504512
9.5e-08,0.07031250432
9.55e-08,0.067187504128
9.600000000000001e-08,0.068750004224
9.650000000000001e-08,0.06406250393599999
9.700000000000001e-08,0.06406250393599999
9.75e-08,0.06250000384
9.8e-08,0.06406250393599999
9.85e-08,0.067187504128
9.9e-08,0.068750004224
9.950000000000001e-08,0.07031250432
1.0000000000000001e-07,0.068750004224
1.005e-07,0.06406250393599999
1.01e-07,0.060937503744
1.015e-07,0.06250000384
1.02e-07,0.065625004032
1.0250000000000001e-07,0.06250000384
1.0300000000000001e-07,0.059375003647999997
1.0350000000000001e-07,0.057812503551999996
1.04e-07,0.060937503744
1.045e-07,0.060937503744
1.05e-07,0.059375003647999997
1.0550000000000001e-07,0.056250003455999995
1.0600000000000001e-07,0.056250003455999995
1.0650000000000001e-07,0.053125003264
1.07e-07,0.050000003072
1.075e-07,0.050000003072
1.08e-07,0.050000003072
1.0850000000000001e-07,0.048437502975999996
1.0900000000000001e-07,0.050000003072
1.0950000000000001e-07,0.050000003072
1.1e-07,0.048437502975999996
1.105e-07,0.042187502592
1.11e-07,0.040625002496
1.1150000000000001e-07,0.0390625024
1.1200000000000001e-07,0.040625002496
1.1250000000000001e-07,0.040625002496
1.13e-07,0.040625002496
1.135e-07,0.035937502207999995
1.14e-07,0.035937502207999995
1.1450000000000001e-07,0.035937502207999995
1.1500000000000001e-07,0.0390625024
1.1550000000000001e-07,0.040625002496
1.16e-07,0.037500002303999996
1.165e-07,0.032812502016
1.17e-07,0.026562501632
1.1750000000000001e-07,0.026562501632
1.1800000000000001e-07,0.026562501632
1.1850000000000001e-07,0.025000001536
1.1900000000000001e-07,0.020312501248
1.195e-07,0.01562500096
1.2000000000000002e-07,0.012500000768
1.205e-07,0.014062500863999999
1.21e-07,0.014062500863999999
1.215e-07,0.014062500863999999
1.22e-07,0.014062500863999999
1.2250000000000002e-07,0.009375000575999999
1.23e-07,0.00781250048
1.2350000000000001e-07,0.006250000384
1.24e-07,0.00781250048
1.245e-07,0.006250000384
1.2500000000000002e-07,0.0
1.255e-07,-0.003125000192
1.2600000000000002e-07,-0.003125000192
1.265e-07,-0.0046875002879999995
1.27e-07,-0.006250000384
1.275e-07,-0.010937500672
1.28e-07,-0.012500000768
1.2850000000000002e-07,-0.012500000768
1.29e-07,-0.010937500672
1.2950000000000001e-07,-0.009375000575999999
1.3e-07,-0.009375000575999999
1.305e-07,-0.014062500863999999
1.31e-07,-0.020312501248
1.315e-07,-0.021875001344
1.3200000000000002e-07,-0.021875001344
1.325e-07,-0.025000001536
1.33e-07,-0.028125001727999997
1.335e-07,-0.029687501823999998
1.34e-07,-0.032812502016
1.3450000000000002e-07,-0.032812502016
1.35e-07,-0.03125000192
1.3550000000000002e-07,-0.034375002112
1.36e-07,-0.0390625024
1.365e-07,-0.0390625024
1.37e-07,-0.0390625024
1.375e-07,-0.040625002496
1.3800000000000002e-07,-0.042187502592
1.385e-07,-0.045312502783999994
1.3900000000000001e-07,-0.048437502975999996
1.395e-07,-0.051562503168
1.4e-07,-0.051562503168
1.4050000000000002e-07,-0.05468750336
1.41e-07,-0.059375003647999997
1.4150000000000002e-07,-0.059375003647999997
1.42e-07,-0.059375003647999997
1.425e-07,-0.056250003455999995
1.43e-07,-0.057812503551999996
1.435e-07,-0.057812503551999996
1.4400000000000002e-07,-0.057812503551999996
1.445e-07,-0.059375003647999997
1.4500000000000001e-07,-0.06250000384
1.455e-07,-0.06406250393599999
1.46e-07,-0.065625004032
1.4650000000000002e-07,-0.067187504128
1.47e-07,-0.068750004224
1.4750000000000002e-07,-0.07187500441599999
1.48e-07,-0.073437504512
1.485e-07,-0.07500000460799999
1.49e-07,-0.076562504704
1.495e-07,-0.0781250048
1.5000000000000002e-07,-0.0781250048
1.505e-07,-0.0781250048
1.5100000000000002e-07,-0.0781250048
1.515e-07,-0.081250004992
1.52e-07,-0.0781250048
1.5250000000000002e-07,-0.076562504704
1.53e-07,-0.081250004992
1.5350000000000002e-07,-0.079687504896
1.54e-07,-0.081250004992
1.5450000000000001e-07,-0.081250004992
1.55e-07,-0.084375005184
1.555e-07,-0.08593750527999999
1.5600000000000002e-07,-0.08593750527999999
1.565e-07,-0.084375005184
1.5700000000000002e-07,-0.08593750527999999
1.575e-07,-0.087500005376
1.58e-07,-0.089062505472
1.5850000000000002e-07,-0.087500005376
1.59e-07,-0.084375005184
1.5950000000000002e-07,-0.08593750527999999
1.6e-07,-0.084375005184
1.6050000000000001e-07,-0.084375005184
1.61e-07,-0.08593750527999999
1.615e-07,-0.089062505472
1.6200000000000002e-07,-0.089062505472
1.625e-07,-0.087500005376
1.6300000000000002e-07,-0.087500005376
1.635e-07,-0.089062505472
1.64e-07,-0.089062505472
1.645e-07,-0.087500005376
1.65e-07,-0.084375005184
1.6550000000000002e-07,-0.08281250508799999
1.66e-07,-0.084375005184
1.6650000000000002e-07,-0.084375005184
1.67e-07,-0.084375005184
1.675e-07,-0.08281250508799999
1.6800000000000002e-07,-0.081250004992
1.685e-07,-0.081250004992
1.6900000000000002e-07,-0.08593750527999999
1.695e-07,-0.08593750527999999
1.7000000000000001e-07,-0.084375005184
1.705e-07,-0.079687504896
1.71e-07,-0.081250004992
1.7150000000000002e-07,-0.08593750527999999
1.72e-07,-0.08593750527999999
1.7250000000000002e-07,-0.084375005184
1.73e-07,-0.08281250508799999
1.735e-07,-0.079687504896
1.7400000000000002e-07,-0.081250004992
1.745e-07,-0.079687504896
1.7500000000000002e-07,-0.0781250048
1.755e-07,-0.0781250048
1.7600000000000001e-07,-0.076562504704
1.765e-07,-0.07500000460799999
1.77e-07,-0.07187500441599999
1.7750000000000002e-07,-0.073437504512
1.78e-07,-0.073437504512
1.7850000000000002e-07,-0.073437504512
1.79e-07,-0.07187500441599999
1.795e-07,-0.07187500441599999
1.8000000000000002e-07,-0.07031250432
1.805e-07,-0.067187504128
1.8100000000000002e-07,-0.07187500441599999
1.815e-07,-0.07031250432
1.8200000000000002e-07,-0.065625004032
1.825e-07,-0.065625004032
1.83e-07,-0.068750004224
1.8350000000000002e-07,-0.067187504128
1.84e-07,-0.06406250393599999
1.8450000000000002e-07,-0.060937503744
1.85e-07,-0.059375003647999997
1.8550000000000001e-07,-0.057812503551999996
1.8600000000000002e-07,-0.056250003455999995
1.865e-07,-0.056250003455999995
1.8700000000000002e-07,-0.056250003455999995
1.875e-07,-0.05468750336
1.8800000000000002e-07,-0.050000003072
1.885e-07,-0.045312502783999994
1.89e-07,-0.046875002879999995
1.8950000000000002e-07,-0.051562503168
1.9e-07,-0.051562503168
1.9050000000000002e-07,-0.042187502592
1.91e-07,-0.037500002303999996
1.9150000000000001e-07,-0.035937502207999995
1.9200000000000003e-07,-0.035937502207999995
1.925e-07,-0.037500002303999996
1.9300000000000002e-07,-0.0390625024
1.935e-07,-0.037500002303999996
1.9400000000000002e-07,-0.032812502016
1.945e-07,-0.029687501823999998
1.95e-07,-0.032812502016
1.9550000000000002e-07,-0.032812502016
1.96e-07,-0.032812502016
1.9650000000000002e-07,-0.029687501823999998
1.97e-07,-0.026562501632
1.9750000000000001e-07,-0.025000001536
1.98e-07,-0.018750001151999998
1.985e-07,-0.01562500096
1.9900000000000002e-07,-0.012500000768
1.995e-07,-0.012500000768
2.0000000000000002e-07,-0.009375000575999999
2.005e-07,-0.009375000575999999
2.01e-07,-0.00781250048
2.0150000000000002e-07,-0.0046875002879999995
2.02e-07,-0.001562500096
2.0250000000000002e-07,-0.001562500096
2.03e-07,-0.001562500096
2.0350000000000002e-07,-0.001562500096
2.04e-07,0.0
2.045e-07,0.0046875002879999995
2.0500000000000002e-07,0.00781250048
2.055e-07,0.010937500672
2.0600000000000002e-07,0.014062500863999999
2.065e-07,0.01562500096
2.0700000000000001e-07,0.01562500096
2.0750000000000003e-07,0.014062500863999999
2.08e-07,0.01562500096
2.0850000000000002e-07,0.018750001151999998
2.09e-07,0.020312501248
2.0950000000000002e-07,0.020312501248
2.1e-07,0.023437501439999998
2.105e-07,0.026562501632
2.1100000000000002e-07,0.025000001536
2.115e-07,0.025000001536
2.1200000000000002e-07,0.029687501823999998
2.125e-07,0.032812502016
2.1300000000000001e-07,0.034375002112
2.1350000000000003e-07,0.035937502207999995
2.14e-07,0.037500002303999996
2.1450000000000002e-07,0.037500002303999996
2.15e-07,0.037500002303999996
2.1550000000000002e-07,0.0390625024
2.16e-07,0.043750002688
2.165e-07,0.046875002879999995
2.1700000000000002e-07,0.046875002879999995
2.175e-07,0.046875002879999995
2.1800000000000002e-07,0.048437502975999996
2.185e-07,0.051562503168
2.1900000000000002e-07,0.053125003264
2.1950000000000003e-07,0.05468750336
2.2e-07,0.053125003264
2.2050000000000002e-07,0.05468750336
2.21e-07,0.057812503551999996
2.2150000000000002e-07,0.057812503551999996
2.22e-07,0.059375003647999997
2.2250000000000001e-07,0.06250000384
2.2300000000000002e-07,0.060937503744
2.235e-07,0.060937503744
2.2400000000000002e-07,0.06250000384
2.245e-07,0.06406250393599999
2.2500000000000002e-07,0.06250000384
2.255e-07,0.06250000384
2.26e-07,0.06250000384
2.2650000000000002e-07,0.06406250393599999
2.27e-07,0.06406250393599999
2.2750000000000002e-07,0.06406250393599999
2.28e-07,0.06406250393599999
2.2850000000000001e-07,0.065625004032
2.2900000000000003e-07,0.067187504128
2.295e-07,0.07031250432
2.3000000000000002e-07,0.07187500441599999
2.305e-07,0.07187500441599999
2.3100000000000002e-07,0.068750004224
2.315e-07,0.067187504128
2.32e-07,0.067187504128
2.3250000000000002e-07,0.07031250432
2.33e-07,0.073437504512
2.3350000000000002e-07,0.07500000460799999
2.34e-07,0.073437504512
2.3450000000000002e-07,0.07031250432
2.3500000000000003e-07,0.068750004224
2.355e-07,0.07187500441599999
2.3600000000000002e-07,0.07187500441599999
2.365e-07,0.07187500441599999
2.3700000000000002e-07,0.07031250432
2.375e-07,0.07031250432
2.3800000000000001e-07,0.07187500441599999
2.385e-07,0.073437504512
2.39e-07,0.07187500441599999
2.395e-07,0.07187500441599999
2.4000000000000003e-07,0.07187500441599999
2.405e-07,0.073437504512
2.41e-07,0.07500000460799999
2.4150000000000004e-07,0.07187500441599999
2.42e-07,0.068750004224
2.425e-07,0.07031250432
2.43e-07,0.07031250432
2.4350000000000003e-07,0.068750004224
2.44e-07,0.067187504128
2.445e-07,0.068750004224
2.4500000000000004e-07,0.065625004032
2.455e-07,0.065625004032
2.46e-07,0.068750004224
2.465e-07,0.07187500441599999
2.4700000000000003e-07,0.07031250432
2.475e-07,0.067187504128
2.48e-07,0.06406250393599999
2.4850000000000003e-07,0.06250000384
2.49e-07,0.06406250393599999
2.495e-07,0.06406250393599999
2.5000000000000004e-07,0.06406250393599999
2.505e-07,0.060937503744
2.51e-07,0.059375003647999997
2.515e-07,0.057812503551999996
2.5200000000000003e-07,0.056250003455999995
2.525e-07,0.057812503551999996
2.53e-07,0.057812503551999996
2.5350000000000004e-07,0.057812503551999996
2.54e-07,0.057812503551999996
2.545e-07,0.053125003264
2.55e-07,0.050000003072
2.5550000000000003e-07,0.050000003072
2.56e-07,0.051562503168
2.565e-07,0.050000003072
2.5700000000000004e-07,0.050000003072
2.575e-07,0.051562503168
2.58e-07,0.048437502975999996
2.585e-07,0.048437502975999996
2.5900000000000003e-07,0.045312502783999994
2.595e-07,0.043750002688
2.6e-07,0.045312502783999994
2.6050000000000004e-07,0.042187502592
2.61e-07,0.0390625024
2.615e-07,0.037500002303999996
2.62e-07,0.040625002496
2.6250000000000003e-07,0.043750002688
2.63e-07,0.040625002496
2.635e-07,0.034375002112
2.6400000000000003e-07,0.032812502016
2.645e-07,0.03125000192
2.65e-07,0.029687501823999998
2.6550000000000004e-07,0.029687501823999998
2.66e-07,0.028125001727999997
2.665e-07,0.025000001536
2.67e-07,0.020312501248
2.6750000000000003e-07,0.01562500096
2.68e-07,0.018750001151999998
2.685e-07,0.018750001151999998
2.6900000000000004e-07,0.017187501056
2.695e-07,0.012500000768
2.7e-07,0.00781250048
2.705e-07,0.006250000384
2.7100000000000003e-07,0.00781250048
2.715e-07,0.006250000384
2.72e-07,0.001562500096
2.7250000000000004e-07,-0.003125000192
2.73e-07,-0.0046875002879999995
2.735e-07,-0.006250000384
2.74e-07,-0.003125000192
2.7450000000000003e-07,-0.0046875002879999995
2.75e-07,-0.00781250048
2.755e-07,-0.009375000575999999
2.7600000000000004e-07,-0.010937500672
2.765e-07,-0.009375000575999999
2.77e-07,-0.010937500672
2.7750000000000004e-07,-0.01562500096
2.7800000000000003e-07,-0.018750001151999998
2.785e-07,-0.018750001151999998
2.79e-07,-0.018750001151999998
2.7950000000000003e-07,-0.020312501248
2.8e-07,-0.026562501632
2.805e-07,-0.03125000192
2.8100000000000004e-07,-0.032812502016
2.815e-07,-0.03125000192
2.82e-07,-0.029687501823999998
2.825e-07,-0.029687501823999998
2.8300000000000003e-07,-0.035937502207999995
2.835e-07,-0.0390625024
2.84e-07,-0.037500002303999996
2.8450000000000004e-07,-0.037500002303999996
2.85e-07,-0.040625002496
2.855e-07,-0.042187502592
2.86e-07,-0.046875002879999995
2.8650000000000003e-07,-0.050000003072
2.87e-07,-0.051562503168
2.875e-07,-0.051562503168
2.8800000000000004e-07,-0.050000003072
2.885e-07,-0.05468750336
2.89e-07,-0.059375003647999997
2.895e-07,-0.060937503744
2.9000000000000003e-07,-0.059375003647999997
2.905e-07,-0.057812503551999996
2.91e-07,-0.059375003647999997
2.9150000000000004e-07,-0.060937503744
2.92e-07,-0.06250000384
2.925e-07,-0.06406250393599999
2.9300000000000004e-07,-0.065625004032
2.9350000000000003e-07,-0.065625004032
2.94e-07,-0.065625004032
2.945e-07,-0.07031250432
2.9500000000000003e-07,-0.07500000460799999
2.955e-07,-0.076562504704
2.96e-07,-0.07187500441599999
2.9650000000000004e-07,-0.073437504512
2.97e-07,-0.076562504704
2.975e-07,-0.079687504896
2.98e-07,-0.079687504896
2.9850000000000003e-07,-0.076562504704
2.99e-07,-0.07500000460799999
2.995e-07,-0.0781250048
3.0000000000000004e-07,-0.081250004992
3.005e-07,-0.081250004992
3.01e-07,-0.081250004992
3.015e-07,-0.081250004992
3.0200000000000003e-07,-0.08281250508799999
3.025e-07,-0.084375005184
3.03e-07,-0.087500005376
3.0350000000000004e-07,-0.08593750527999999
3.04e-07,-0.081250004992
3.045e-07,-0.081250004992
3.0500000000000004e-07,-0.08593750527999999
3.0550000000000003e-07,-0.09062500556799999
3.06e-07,-0.089062505472
3.065e-07,-0.08593750527999999
3.0700000000000004e-07,-0.084375005184
3.075e-07,-0.084375005184
3.08e-07,-0.08593750527999999
3.0850000000000004e-07,-0.09062500556799999
3.0900000000000003e-07,-0.09062500556799999
3.095e-07,-0.08593750527999999
3.1e-07,-0.087500005376
3.1050000000000003e-07,-0.09062500556799999
3.11e-07,-0.092187505664
3.115e-07,-0.09375000575999999
3.1200000000000004e-07,-0.089062505472
3.125e-07,-0.08593750527999999
3.13e-07,-0.084375005184
3.135e-07,-0.08593750527999999
3.1400000000000003e-07,-0.087500005376
3.145e-07,-0.08593750527999999
3.15e-07,-0.084375005184
3.1550000000000004e-07,-0.08281250508799999
3.16e-07,-0.08281250508799999
3.165e-07,-0.084375005184
3.1700000000000005e-07,-0.084375005184
3.1750000000000003e-07,-0.084375005184
3.18e-07,-0.084375005184
3.185e-07,-0.084375005184
3.1900000000000004e-07,-0.087500005376
3.195e-07,-0.087500005376
3.2e-07,-0.08593750527999999
3.2050000000000004e-07,-0.079687504896
3.2100000000000003e-07,-0.081250004992
3.215e-07,-0.08281250508799999
3.22e-07,-0.08281250508799999
3.2250000000000004e-07,-0.081250004992
3.23e-07,-0.079687504896
3.235e-07,-0.0781250048
3.2400000000000004e-07,-0.07500000460799999
3.2450000000000003e-07,-0.07187500441599999
3.25e-07,-0.073437504512
3.255e-07,-0.07187500441599999
3.2600000000000003e-07,-0.07187500441599999
3.265e-07,-0.073437504512
3.27e-07,-0.076562504704
3.2750000000000004e-07,-0.07500000460799999
3.28e-07,-0.07187500441599999
3.285e-07,-0.07187500441599999
3.29e-07,-0.07031250432
3.2950000000000003e-07,-0.07031250432
3.3e-07,-0.068750004224
3.305e-07,-0.065625004032
3.3100000000000004e-07,-0.06406250393599999
3.315e-07,-0.065625004032
3.32e-07,-0.065625004032
3.3250000000000005e-07,-0.06406250393599999
3.3300000000000003e-07,-0.059375003647999997
3.335e-07,-0.056250003455999995
3.34e-07,-0.056250003455999995
3.3450000000000004e-07,-0.05468750336
3.35e-07,-0.053125003264
3.355e-07,-0.051562503168
3.3600000000000004e-07,-0.048437502975999996
3.3650000000000003e-07,-0.050000003072
3.37e-07,-0.053125003264
3.375e-07,-0.051562503168
3.3800000000000004e-07,-0.043750002688
3.385e-07,-0.0390625024
3.39e-07,-0.0390625024
3.3950000000000004e-07,-0.042187502592
3.4000000000000003e-07,-0.042187502592
3.405e-07,-0.0390625024
3.41e-07,-0.034375002112
3.4150000000000003e-07,-0.03125000192
3.42e-07,-0.03125000192
3.425e-07,-0.03125000192
3.4300000000000004e-07,-0.03125000192
3.435e-07,-0.028125001727999997
3.44e-07,-0.021875001344
3.4450000000000005e-07,-0.020312501248
3.4500000000000003e-07,-0.021875001344
3.455e-07,-0.023437501439999998
3.46e-07,-0.017187501056
3.4650000000000004e-07,-0.012500000768
3.47e-07,-0.012500000768
3.475e-07,-0.01562500096
3.4800000000000005e-07,-0.014062500863999999
3.4850000000000003e-07,-0.009375000575999999
3.49e-07,-0.006250000384
3.495e-07,-0.0046875002879999995
3.5000000000000004e-07,-0.003125000192
3.505e-07,-0.001562500096
3.51e-07,-0.003125000192
3.5150000000000004e-07,-0.0046875002879999995
3.5200000000000003e-07,0.0
3.525e-07,0.006250000384
3.53e-07,0.00781250048
3.5350000000000004e-07,0.009375000575999999
3.54e-07,0.014062500863999999
3.545e-07,0.01562500096
3.5500000000000004e-07,0.017187501056
3.5550000000000003e-07,0.01562500096
3.56e-07,0.01562500096
3.565e-07,0.020312501248
3.5700000000000003e-07,0.025000001536
3.575e-07,0.025000001536
3.58e-07,0.023437501439999998
3.5850000000000004e-07,0.021875001344
3.59e-07,0.020312501248
3.595e-07,0.021875001344
3.6000000000000005e-07,0.028125001727999997
3.6050000000000003e-07,0.034375002112
3.61e-07,0.034375002112
3.615e-07,0.03125000192
3.6200000000000004e-07,0.03125000192
3.625e-07,0.03125000192
3.63e-07,0.035937502207999995
3.6350000000000005e-07,0.040625002496
3.6400000000000003e-07,0.043750002688
3.645e-07,0.046875002879999995
3.65e-07,0.046875002879999995
3.6550000000000004e-07,0.046875002879999995
3.66e-07,0.045312502783999994
3.665e-07,0.046875002879999995
3.6700000000000004e-07,0.051562503168
3.6750000000000003e-07,0.050000003072
3.68e-07,0.050000003072
3.685e-07,0.05468750336
3.6900000000000004e-07,0.057812503551999996
3.695e-07,0.059375003647999997
3.7e-07,0.059375003647999997
3.7050000000000004e-07,0.060937503744
3.7100000000000003e-07,0.060937503744
3.715e-07,0.059375003647999997
3.7200000000000005e-07,0.059375003647999997
3.7250000000000003e-07,0.060937503744
3.73e-07,0.06406250393599999
3.735e-07,0.06250000384
3.7400000000000004e-07,0.06406250393599999
3.745e-07,0.06406250393599999
3.75e-07,0.06406250393599999
3.7550000000000005e-07,0.06250000384
3.7600000000000003e-07,0.065625004032
3.765e-07,0.068750004224
3.77e-07,0.068750004224
3.7750000000000004e-07,0.068750004224
3.78e-07,0.067187504128
3.785e-07,0.067187504128
3.7900000000000005e-07,0.06406250393599999
3.7950000000000003e-07,0.065625004032
3.8e-07,0.07031250432
3.805e-07,0.073437504512
3.8100000000000004e-07,0.07187500441599999
3.815e-07,0.07031250432
3.82e-07,0.07031250432
3.8250000000000004e-07,0.07031250432
3.8300000000000003e-07,0.07187500441599999
3.835e-07,0.07187500441599999
3.8400000000000005e-07,0.07187500441599999
3.8450000000000004e-07,0.07031250432
3.85e-07,0.07031250432
3.855e-07,0.07031250432
3.8600000000000004e-07,0.07187500441599999
3.865e-07,0.073437504512
3.87e-07,0.07187500441599999
3.8750000000000005e-07,0.07031250432
3.8800000000000003e-07,0.07031250432
3.885e-07,0.07187500441599999
3.89e-07,0.07187500441599999
3.8950000000000004e-07,0.07031250432
3.9e-07,0.07031250432
3.905e-07,0.068750004224
3.9100000000000005e-07,0.067187504128
3.9150000000000003e-07,0.065625004032
3.92e-07,0.06406250393599999
3.925e-07,0.06406250393599999
3.9300000000000004e-07,0.065625004032
3.935e-07,0.065625004032
3.94e-07,0.065625004032
3.9450000000000005e-07,0.067187504128
3.9500000000000003e-07,0.067187504128
3.955e-07,0.06406250393599999
3.96e-07,0.065625004032
3.9650000000000004e-07,0.067187504128
3.97e-07,0.065625004032
3.975e-07,0.06250000384
3.9800000000000004e-07,0.060937503744
3.9850000000000003e-07,0.059375003647999997
3.99e-07,0.057812503551999996
3.9950000000000005e-07,0.057812503551999996
4.0000000000000003e-07,0.060937503744
4.005e-07,0.059375003647999997
4.01e-07,0.057812503551999996
4.0150000000000004e-07,0.056250003455999995
4.02e-07,0.053125003264
4.025e-07,0.051562503168
4.0300000000000005e-07,0.050000003072
4.0350000000000003e-07,0.050000003072
4.04e-07,0.050000003072
4.045e-07,0.051562503168
4.0500000000000004e-07,0.050000003072
4.055e-07,0.045312502783999994
