Time (s),VGS_A,VGS_B,VDS_A,VDS_B,"[""CRTL_A"", ""IN_A"", ""CRTL_B"", ""IN_B"", ""nEN"", ""GATE_1"", ""GATE_2""]"
1.7e-08,4.6562503936,-0.1093748992000001,-2.4999956480000023,53.749998592,8192
1.75e-08,4.734375398399999,-0.031249894400000144,-2.4999956480000023,54.374998528,8192
1.8000000000000002e-08,4.890625407999999,-0.18749990400000005,-1.8749957120000005,53.749998592,8192
1.85e-08,4.9687504127999995,-0.18749990400000005,-1.8749957120000005,54.999998464,8192
1.9e-08,4.890625407999999,-0.1093748992000001,-1.2499957760000058,54.999998464,8192
1.9500000000000003e-08,4.890625407999999,-0.1093748992000001,-1.8749957120000005,53.749998592,8192
2e-08,4.890625407999999,-0.031249894400000144,-2.4999956480000023,53.124998656,8192
2.05e-08,4.890625407999999,-0.18749990400000005,-1.2499957760000058,53.749998592,8192
2.1000000000000003e-08,4.890625407999999,-0.1093748992000001,-1.2499957760000058,53.749998592,8192
2.15e-08,4.734375398399999,-0.2656249088,-1.8749957120000005,53.124998656,8192
2.2000000000000002e-08,4.734375398399999,-0.18749990400000005,-2.4999956480000023,52.49999872,8192
2.2500000000000003e-08,4.6562503936,-0.18749990400000005,-2.4999956480000023,51.874998784,8192
2.3e-08,4.6562503936,-0.18749990400000005,-1.2499957760000058,51.874998784,8192
2.3500000000000002e-08,4.500000384,-0.18749990400000005,-3.124995584000004,50.624998912,8192
2.4000000000000003e-08,4.031250355199999,-0.18749990400000005,-1.8749957120000005,49.999998976,8192
2.45e-08,3.5625003263999995,-0.18749990400000005,-2.4999956480000023,48.749999104,8192
2.5000000000000002e-08,3.0937502975999998,-0.2656249088,-2.4999956480000023,48.124999168,8192
2.55e-08,2.8593752831999995,-0.1093748992000001,-3.124995584000004,47.499999232,8192
2.6e-08,2.4687502592,-0.18749990400000005,-1.8749957120000005,46.874999296,8192
2.6500000000000002e-08,1.6875002111999997,-0.2656249088,-1.2499957760000058,46.249999360000004,8192
2.7e-08,0.6718751487999999,-0.18749990400000005,0.6250040319999997,44.999999488,8192
2.75e-08,-0.4999999232000001,-0.1093748992000001,2.500003839999998,43.749999616,8192
2.8000000000000003e-08,-1.359374976,-0.18749990400000005,5.000003583999998,41.874999808,0
2.85e-08,-1.9843750143999999,-0.18749990400000005,8.125003264,41.249999872000004,0
2.9e-08,-2.140625024,-0.18749990400000005,11.875002879999997,41.874999808,0
2.9500000000000003e-08,-2.2187500287999997,-0.18749990400000005,13.750002687999999,38.750000127999996,1024
3.0000000000000004e-08,-2.2187500287999997,-0.2656249088,13.750002687999999,38.125000192,1024
3.05e-08,-2.2187500287999997,-0.18749990400000005,10.625003008,36.87500032,1024
3.1e-08,-2.140625024,-0.1093748992000001,12.500002815999999,35.625000448,1024
3.1500000000000004e-08,-1.8281250048,-0.18749990400000005,15.625002496,34.375000576,1024
3.2e-08,-1.2031249663999999,-0.18749990400000005,23.125001728,32.500000768,1024
3.25e-08,-0.3437499136000002,-0.18749990400000005,27.50000128,32.500000768,3072
3.3000000000000004e-08,0.20312511999999994,-0.2656249088,29.375001087999998,30.62500096,3072
3.35e-08,0.4375001344,-0.18749990400000005,26.875001343999998,29.375001087999998,3072
3.4e-08,0.4375001344,-0.1093748992000001,23.125001728,27.50000128,3072
3.4500000000000005e-08,0.35937512960000007,-0.1093748992000001,22.500001792,25.625001472,3072
3.5e-08,0.5156251392,-0.18749990400000005,30.000001024,23.750001664,3072
3.55e-08,0.9062501631999997,-0.18749990400000005,36.87500032,23.125001728,3072
3.6000000000000005e-08,1.0625001727999996,-0.1093748992000001,40.624999936,21.875001855999997,3072
3.65e-08,0.8281251583999998,-0.1093748992000001,39.375000064,20.000002048,3072
3.7e-08,0.35937512960000007,-0.1093748992000001,35.625000448,18.12500224,3072
3.7500000000000005e-08,-0.1093748992000001,-0.18749990400000005,33.125000704,16.250002432,3072
3.8e-08,-0.1093748992000001,-0.2656249088,37.500000256,15.625002496,3072
3.85e-08,0.20312511999999994,-0.1093748992000001,43.12499968,14.375002623999997,3072
3.9000000000000005e-08,0.20312511999999994,-0.18749990400000005,46.249999360000004,13.125002752,3072
3.95e-08,-0.2656249088,-0.1093748992000001,43.12499968,11.250002943999998,3072
4e-08,-0.7343749376000002,-0.18749990400000005,41.874999808,8.750003199999998,3072
4.0500000000000005e-08,-0.968749952,-0.3437499136000002,43.12499968,7.500003327999998,3072
4.1e-08,-0.8124999424000001,-0.3437499136000002,48.124999168,7.500003327999998,3072
4.15e-08,-0.2656249088,-0.18749990400000005,50.624998912,6.875003391999996,3072
4.2000000000000006e-08,-0.031249894400000144,-0.2656249088,48.124999168,6.875003391999996,3072
4.2500000000000003e-08,-0.18749990400000005,-0.2656249088,43.12499968,5.000003583999998,3072
4.3e-08,-0.6562499328,-0.2656249088,43.749999616,2.500003839999998,3072
4.3500000000000006e-08,-0.4999999232000001,-0.3437499136000002,46.874999296,1.8750039039999962,3072
4.4000000000000004e-08,-0.1093748992000001,-0.42187491840000013,51.874998784,1.2500039680000015,3072
4.45e-08,0.20312511999999994,-0.42187491840000013,54.374998528,1.8750039039999962,3072
4.5000000000000006e-08,0.12500011519999976,-0.42187491840000013,51.249998848000004,1.2500039680000015,3072
4.5500000000000004e-08,-0.1093748992000001,-0.2656249088,46.874999296,-1.2499957760000058,3072
4.6e-08,-0.2656249088,-0.2656249088,45.624999424,-1.8749957120000005,3072
4.6500000000000006e-08,-0.1093748992000001,-0.2656249088,48.749999104,-2.4999956480000023,11264
4.7000000000000004e-08,0.20312511999999994,-0.3437499136000002,51.874998784,-3.124995584000004,11264
4.75e-08,0.28125012479999967,-0.2656249088,50.624998912,-3.124995584000004,11264
4.8000000000000006e-08,0.04687511039999981,-0.2656249088,48.749999104,-3.749995519999999,11264
4.8500000000000004e-08,-0.2656249088,-0.3437499136000002,47.499999232,-4.374995456000001,11264
4.9e-08,-0.42187491840000013,-0.18749990400000005,48.749999104,-4.374995456000001,3072
4.95e-08,-0.18749990400000005,-0.18749990400000005,49.999998976,-4.374995456000001,3072
5.0000000000000004e-08,0.04687511039999981,-0.031249894400000144,49.37499904,-3.749995519999999,3072
5.05e-08,-0.031249894400000144,0.04687511039999981,46.874999296,-3.749995519999999,3072
5.1e-08,-0.2656249088,0.12500011519999976,45.624999424,-3.124995584000004,3072
5.1500000000000005e-08,-0.3437499136000002,0.04687511039999981,44.999999488,-2.4999956480000023,3072
5.2e-08,-0.2656249088,0.20312511999999994,46.874999296,-1.8749957120000005,3072
5.25e-08,-0.18749990400000005,0.28125012479999967,48.124999168,-1.2499957760000058,3072
5.3000000000000005e-08,-0.1093748992000001,0.4375001344,48.124999168,-0.624995840000004,3072
5.35e-08,-0.18749990400000005,0.8281251583999998,44.374999552,-1.8749957120000005,3072
5.4e-08,-0.18749990400000005,1.0625001727999996,43.12499968,-0.624995840000004,3072
5.4500000000000005e-08,-0.1093748992000001,1.6093752063999998,42.499999744,4.0959999978440464e-06,3072
5.5e-08,-0.031249894400000144,2.3125002495999993,43.12499968,1.2500039680000015,3072
5.55e-08,-0.031249894400000144,2.8593752831999995,41.874999808,1.2500039680000015,19456
5.6000000000000005e-08,-0.031249894400000144,3.4062503167999996,43.12499968,1.2500039680000015,19456
5.65e-08,-0.1093748992000001,3.6406253312,41.874999808,0.6250040319999997,19456
5.7e-08,-0.18749990400000005,3.7968753407999998,41.874999808,-1.2499957760000058,19456
5.7500000000000005e-08,-0.18749990400000005,4.031250355199999,41.874999808,-1.8749957120000005,19456
5.8e-08,-0.1093748992000001,4.3437503744,41.249999872000004,-1.2499957760000058,19456
5.85e-08,-0.031249894400000144,4.578125388799999,39.375000064,-1.2499957760000058,19456
5.9000000000000006e-08,-0.031249894400000144,4.734375398399999,38.750000127999996,-1.8749957120000005,19456
5.9500000000000003e-08,-0.1093748992000001,4.890625407999999,38.125000192,-2.4999956480000023,19456
6.000000000000001e-08,-0.2656249088,5.0468754176,38.750000127999996,-2.4999956480000023,19456
6.05e-08,-0.3437499136000002,5.281250431999999,38.750000127999996,-1.8749957120000005,19456
6.1e-08,-0.2656249088,5.593750451199999,38.750000127999996,-0.624995840000004,19456
6.15e-08,-0.2656249088,5.750000460799999,38.750000127999996,-1.2499957760000058,19456
6.2e-08,-0.18749990400000005,5.750000460799999,36.87500032,-0.624995840000004,19456
6.250000000000001e-08,-0.18749990400000005,5.750000460799999,36.250000384,4.0959999978440464e-06,19456
6.300000000000001e-08,-0.1093748992000001,5.750000460799999,36.87500032,-0.624995840000004,19456
6.35e-08,-0.1093748992000001,5.750000460799999,36.250000384,-1.2499957760000058,19456
6.4e-08,-0.1093748992000001,5.6718754559999995,36.87500032,-1.2499957760000058,19456
6.45e-08,-0.1093748992000001,5.437500441599999,36.87500032,-3.124995584000004,19456
6.5e-08,-0.2656249088,5.281250431999999,36.87500032,-2.4999956480000023,19456
6.55e-08,-0.2656249088,5.2031254272,36.250000384,-1.8749957120000005,19456
6.600000000000001e-08,-0.2656249088,5.2031254272,36.250000384,-1.8749957120000005,19456
6.65e-08,-0.1093748992000001,5.2031254272,35.625000448,-2.4999956480000023,19456
6.7e-08,-0.18749990400000005,5.2031254272,36.250000384,-2.4999956480000023,19456
6.75e-08,-0.1093748992000001,5.0468754176,35.000000512,-2.4999956480000023,19456
6.8e-08,-0.18749990400000005,4.9687504127999995,35.625000448,-1.2499957760000058,19456
6.85e-08,-0.1093748992000001,4.9687504127999995,36.87500032,-0.624995840000004,19456
6.900000000000001e-08,-0.18749990400000005,4.9687504127999995,36.87500032,4.0959999978440464e-06,19456
6.950000000000001e-08,-0.2656249088,4.9687504127999995,36.250000384,-1.2499957760000058,19456
7e-08,-0.18749990400000005,4.6562503936,36.87500032,-1.2499957760000058,19456
7.05e-08,-0.1093748992000001,4.500000384,36.87500032,-1.8749957120000005,19456
7.1e-08,-0.031249894400000144,4.500000384,37.500000256,-2.4999956480000023,19456
7.15e-08,-0.18749990400000005,4.578125388799999,37.500000256,-1.8749957120000005,19456
7.200000000000001e-08,-0.1093748992000001,4.734375398399999,38.125000192,-1.8749957120000005,19456
7.250000000000001e-08,-0.1093748992000001,4.6562503936,38.125000192,-1.8749957120000005,19456
7.3e-08,-0.18749990400000005,4.578125388799999,39.375000064,-1.8749957120000005,19456
7.35e-08,-0.031249894400000144,4.6562503936,40.0,-1.2499957760000058,19456
7.4e-08,-0.1093748992000001,4.6562503936,40.624999936,-0.624995840000004,19456
7.45e-08,-0.1093748992000001,4.734375398399999,40.624999936,-1.2499957760000058,19456
7.500000000000001e-08,-0.1093748992000001,4.8125004032,41.874999808,-1.2499957760000058,19456
7.550000000000001e-08,-0.1093748992000001,4.6562503936,40.624999936,-1.2499957760000058,19456
7.6e-08,-0.1093748992000001,4.6562503936,41.249999872000004,-1.2499957760000058,19456
7.65e-08,-0.031249894400000144,4.578125388799999,42.499999744,-1.2499957760000058,19456
7.7e-08,-0.1093748992000001,4.6562503936,43.749999616,-1.8749957120000005,19456
7.75e-08,-0.2656249088,4.734375398399999,44.374999552,-3.124995584000004,19456
7.800000000000001e-08,-0.18749990400000005,4.734375398399999,44.999999488,-2.4999956480000023,18432
7.850000000000001e-08,-0.2656249088,4.8125004032,44.374999552,-1.8749957120000005,18432
7.9e-08,-0.18749990400000005,4.890625407999999,47.499999232,-1.2499957760000058,18432
7.95e-08,-0.1093748992000001,4.9687504127999995,46.249999360000004,-0.624995840000004,18432
8e-08,-0.1093748992000001,5.0468754176,47.499999232,-0.624995840000004,16384
8.05e-08,-0.031249894400000144,4.9687504127999995,46.874999296,-1.2499957760000058,16384
8.100000000000001e-08,-0.18749990400000005,4.890625407999999,48.124999168,-1.2499957760000058,16384
8.150000000000001e-08,-0.18749990400000005,4.890625407999999,49.37499904,-1.2499957760000058,16384
8.2e-08,-0.18749990400000005,4.890625407999999,49.999998976,-1.2499957760000058,16384
8.25e-08,-0.1093748992000001,4.8125004032,49.999998976,-2.4999956480000023,16384
8.3e-08,-0.1093748992000001,4.9687504127999995,50.624998912,-3.124995584000004,16384
8.35e-08,-0.031249894400000144,4.890625407999999,51.249998848000004,-3.124995584000004,16384
8.400000000000001e-08,-0.1093748992000001,4.890625407999999,50.624998912,-2.4999956480000023,16384
8.450000000000001e-08,-0.18749990400000005,4.890625407999999,51.874998784,-1.2499957760000058,16384
8.500000000000001e-08,-0.18749990400000005,4.9687504127999995,53.749998592,-0.624995840000004,16384
8.55e-08,-0.2656249088,4.9687504127999995,53.749998592,-1.8749957120000005,16384
8.6e-08,-0.2656249088,4.9687504127999995,53.749998592,-1.2499957760000058,16384
8.65e-08,-0.2656249088,5.0468754176,53.124998656,-1.2499957760000058,16384
8.700000000000001e-08,-0.2656249088,5.0468754176,54.374998528,-1.2499957760000058,16384
8.750000000000001e-08,-0.18749990400000005,4.9687504127999995,54.374998528,-1.8749957120000005,16384
8.800000000000001e-08,-0.1093748992000001,4.890625407999999,54.999998464,-1.2499957760000058,16384
8.85e-08,-0.1093748992000001,4.8125004032,55.6249984,-1.2499957760000058,16384
8.9e-08,-0.3437499136000002,4.8125004032,55.6249984,-1.8749957120000005,16384
8.95e-08,-0.2656249088,4.890625407999999,55.6249984,-1.8749957120000005,16384
9.000000000000001e-08,-0.2656249088,4.9687504127999995,56.249998336000004,-1.8749957120000005,16384
9.050000000000001e-08,-0.1093748992000001,4.9687504127999995,55.6249984,-1.8749957120000005,16384
9.100000000000001e-08,-0.1093748992000001,5.0468754176,56.874998272,-2.4999956480000023,16384
9.15e-08,-0.031249894400000144,4.890625407999999,56.249998336000004,-2.4999956480000023,16384
9.2e-08,-0.1093748992000001,4.9687504127999995,54.999998464,-2.4999956480000023,16384
9.25e-08,-0.1093748992000001,4.890625407999999,54.999998464,-1.2499957760000058,16384
9.300000000000001e-08,-0.1093748992000001,4.9687504127999995,55.6249984,-1.8749957120000005,16384
9.350000000000001e-08,-0.1093748992000001,4.890625407999999,55.6249984,-2.4999956480000023,16384
9.400000000000001e-08,-0.18749990400000005,4.8125004032,54.999998464,-2.4999956480000023,16384
9.45e-08,-0.1093748992000001,4.734375398399999,53.749998592,-2.4999956480000023,16384
9.5e-08,-0.18749990400000005,4.8125004032,53.749998592,-2.4999956480000023,16384
9.55e-08,-0.1093748992000001,4.890625407999999,53.124998656,-2.4999956480000023,16384
9.600000000000001e-08,-0.1093748992000001,4.8125004032,53.124998656,-1.2499957760000058,16384
9.650000000000001e-08,-0.18749990400000005,4.500000384,51.874998784,-2.4999956480000023,16384
9.700000000000001e-08,-0.2656249088,4.031250355199999,51.249998848000004,-2.4999956480000023,16384
9.75e-08,-0.18749990400000005,3.7187503359999994,50.624998912,-2.4999956480000023,16384
9.8e-08,-0.2656249088,3.4062503167999996,50.624998912,-2.4999956480000023,16384
9.85e-08,-0.2656249088,2.937500288,48.749999104,-1.8749957120000005,16384
9.9e-08,-0.18749990400000005,2.4687502592,48.124999168,-1.2499957760000058,16384
9.950000000000001e-08,-0.18749990400000005,1.6875002111999997,46.249999360000004,-0.624995840000004,16384
1.0000000000000001e-07,-0.1093748992000001,0.7500001535999998,44.999999488,1.8750039039999962,0
1.005e-07,-0.18749990400000005,-0.3437499136000002,44.374999552,5.000003583999998,0
1.01e-07,-0.18749990400000005,-1.1249999616,43.749999616,6.875003391999996,0
1.015e-07,-0.2656249088,-1.9062500096,41.874999808,6.875003391999996,0
1.02e-07,-0.18749990400000005,-2.3750000384,41.249999872000004,7.500003327999998,0
1.0250000000000001e-07,-0.18749990400000005,-2.531250048,39.375000064,10.000003071999998,0
1.0300000000000001e-07,-0.18749990400000005,-2.531250048,38.750000127999996,11.875002879999997,0
1.0350000000000001e-07,-0.1093748992000001,-2.6875000576,37.500000256,15.000002559999999,256
1.04e-07,-0.1093748992000001,-2.6875000576,36.250000384,18.12500224,256
1.045e-07,-0.1093748992000001,-2.4531250432,34.375000576,20.625001984,256
1.05e-07,-0.2656249088,-1.9843750143999999,33.125000704,21.875001855999997,256
1.0550000000000001e-07,-0.2656249088,-0.968749952,31.875000831999998,21.875001855999997,768
1.0600000000000001e-07,-0.2656249088,-0.2656249088,30.000001024,22.500001792,768
1.0650000000000001e-07,-0.18749990400000005,0.28125012479999967,28.750001152,24.375001599999997,768
1.07e-07,-0.1093748992000001,0.5156251392,28.750001152,27.50000128,768
1.075e-07,-0.031249894400000144,0.5937501439999999,26.250001408,30.62500096,768
1.08e-07,-0.031249894400000144,0.7500001535999998,23.125001728,33.125000704,768
1.0850000000000001e-07,-0.18749990400000005,1.0625001727999996,22.500001792,33.750000639999996,768
1.0900000000000001e-07,-0.031249894400000144,1.2968751872,21.25000192,35.000000512,768
1.0950000000000001e-07,-0.1093748992000001,1.375000192,20.000002048,35.625000448,768
1.1e-07,-0.18749990400000005,1.0625001727999996,18.750002176,37.500000256,768
1.105e-07,-0.18749990400000005,0.6718751487999999,16.875002367999997,39.375000064,768
1.11e-07,-0.2656249088,0.5156251392,16.250002432,40.0,768
1.1150000000000001e-07,-0.2656249088,0.6718751487999999,13.125002752,39.375000064,768
1.1200000000000001e-07,-0.2656249088,0.5937501439999999,12.500002815999999,40.624999936,768
1.1250000000000001e-07,-0.18749990400000005,0.12500011519999976,10.625003008,43.12499968,768
1.13e-07,-0.2656249088,-0.578124928,10.000003071999998,45.624999424,768
1.135e-07,-0.2656249088,-0.8906249472000001,9.375003135999997,46.874999296,768
1.14e-07,-0.2656249088,-0.6562499328,7.500003327999998,46.249999360000004,768
1.1450000000000001e-07,-0.3437499136000002,-0.42187491840000013,5.62500352,44.999999488,768
1.1500000000000001e-07,-0.2656249088,-0.18749990400000005,5.000003583999998,43.749999616,768
1.1550000000000001e-07,-0.2656249088,-0.4999999232000001,5.000003583999998,46.249999360000004,768
1.16e-07,-0.3437499136000002,-0.968749952,3.125003776,48.749999104,768
1.165e-07,-0.3437499136000002,-1.1249999616,2.500003839999998,50.624998912,768
1.17e-07,-0.3437499136000002,-0.6562499328,1.2500039680000015,50.624998912,768
1.1750000000000001e-07,-0.3437499136000002,-0.18749990400000005,-0.624995840000004,48.749999104,768
1.1800000000000001e-07,-0.3437499136000002,0.04687511039999981,-0.624995840000004,47.499999232,768
1.1850000000000001e-07,-0.2656249088,-0.1093748992000001,-1.2499957760000058,48.124999168,768
1.1900000000000001e-07,-0.42187491840000013,-0.2656249088,-1.2499957760000058,48.124999168,768
1.195e-07,-0.42187491840000013,-0.1093748992000001,-2.4999956480000023,48.749999104,768
1.2000000000000002e-07,-0.3437499136000002,0.20312511999999994,-3.124995584000004,49.37499904,768
1.205e-07,-0.18749990400000005,0.35937512960000007,-3.749995519999999,49.37499904,768
1.21e-07,-0.3437499136000002,0.12500011519999976,-3.749995519999999,49.999998976,768
1.215e-07,-0.3437499136000002,-0.031249894400000144,-3.124995584000004,50.624998912,768
1.22e-07,-0.2656249088,-0.1093748992000001,-3.124995584000004,49.37499904,768
1.2250000000000002e-07,-0.2656249088,0.12500011519999976,-4.374995456000001,47.499999232,768
1.23e-07,-0.2656249088,0.5156251392,-3.124995584000004,46.874999296,768
1.2350000000000001e-07,-0.1093748992000001,0.28125012479999967,-3.124995584000004,46.249999360000004,768
1.24e-07,-0.031249894400000144,-0.18749990400000005,-2.4999956480000023,48.124999168,768
1.245e-07,0.12500011519999976,-0.4999999232000001,-1.8749957120000005,49.37499904,768
1.2500000000000002e-07,0.4375001344,-0.42187491840000013,-2.4999956480000023,48.749999104,768
1.255e-07,0.9062501631999997,-0.1093748992000001,-3.124995584000004,46.249999360000004,768
1.2600000000000002e-07,1.4531251967999999,0.04687511039999981,-2.4999956480000023,44.374999552,768
1.265e-07,2.0000002303999995,-0.1093748992000001,-1.8749957120000005,44.374999552,768
1.27e-07,2.5468752639999996,-0.42187491840000013,-0.624995840000004,44.374999552,768
1.275e-07,3.0937502975999998,-0.4999999232000001,-1.2499957760000058,44.999999488,768
1.28e-07,3.6406253312,-0.2656249088,-1.2499957760000058,45.624999424,768
1.2850000000000002e-07,3.9531253503999997,-0.031249894400000144,-1.8749957120000005,45.624999424,8960
1.29e-07,4.10937536,-0.18749990400000005,-1.8749957120000005,43.749999616,8960
1.2950000000000001e-07,4.421875379199999,-0.18749990400000005,-1.8749957120000005,42.499999744,8960
1.3e-07,4.500000384,-0.2656249088,-1.8749957120000005,41.874999808,8960
1.305e-07,4.734375398399999,-0.1093748992000001,-1.8749957120000005,41.874999808,8960
1.31e-07,4.890625407999999,0.12500011519999976,-1.8749957120000005,40.624999936,8960
1.315e-07,5.125000422399999,0.12500011519999976,-1.8749957120000005,40.624999936,8960
1.3200000000000002e-07,5.2031254272,-0.031249894400000144,-2.4999956480000023,41.249999872000004,8960
1.325e-07,5.281250431999999,-0.3437499136000002,-1.8749957120000005,41.249999872000004,8960
1.33e-07,5.437500441599999,-0.2656249088,-1.2499957760000058,41.249999872000004,8960
1.335e-07,5.5156254464,-0.031249894400000144,-1.2499957760000058,39.375000064,8960
1.34e-07,5.6718754559999995,0.04687511039999981,-1.8749957120000005,38.750000127999996,8960
1.3450000000000002e-07,5.750000460799999,0.12500011519999976,-1.8749957120000005,38.125000192,8960
1.35e-07,5.593750451199999,-0.1093748992000001,-0.624995840000004,36.87500032,8960
1.3550000000000002e-07,5.5156254464,-0.18749990400000005,-1.8749957120000005,38.125000192,8960
1.36e-07,5.5156254464,-0.3437499136000002,-0.624995840000004,38.750000127999996,8960
1.365e-07,5.5156254464,-0.18749990400000005,-1.2499957760000058,38.750000127999996,8960
1.37e-07,5.2031254272,-0.031249894400000144,-1.2499957760000058,37.500000256,8960
1.375e-07,5.125000422399999,-0.031249894400000144,-1.2499957760000058,36.87500032,8960
1.3800000000000002e-07,4.9687504127999995,-0.18749990400000005,-1.8749957120000005,36.250000384,8960
1.385e-07,4.890625407999999,-0.18749990400000005,-2.4999956480000023,36.87500032,8960
1.3900000000000001e-07,4.890625407999999,-0.18749990400000005,-1.2499957760000058,37.500000256,8960
1.395e-07,4.9687504127999995,-0.1093748992000001,-1.8749957120000005,36.87500032,8960
1.4e-07,4.890625407999999,-0.1093748992000001,-1.8749957120000005,35.625000448,8960
1.4050000000000002e-07,4.8125004032,-0.1093748992000001,-1.2499957760000058,36.250000384,8960
1.41e-07,4.734375398399999,-0.2656249088,-0.624995840000004,38.125000192,8960
1.4150000000000002e-07,4.6562503936,-0.2656249088,-1.2499957760000058,37.500000256,8960
1.42e-07,4.6562503936,-0.031249894400000144,-0.624995840000004,37.500000256,8960
1.425e-07,4.500000384,0.04687511039999981,-1.8749957120000005,36.87500032,8960
1.43e-07,4.421875379199999,-0.031249894400000144,-0.624995840000004,36.250000384,8960
1.435e-07,4.421875379199999,-0.1093748992000001,-1.8749957120000005,36.87500032,8960
1.4400000000000002e-07,4.500000384,-0.2656249088,-0.624995840000004,38.125000192,8960
1.445e-07,4.6562503936,-0.2656249088,-1.2499957760000058,39.375000064,8960
1.4500000000000001e-07,4.578125388799999,-0.2656249088,-1.2499957760000058,39.375000064,8960
1.455e-07,4.734375398399999,-0.1093748992000001,-1.8749957120000005,38.750000127999996,8960
1.46e-07,4.6562503936,0.04687511039999981,-1.8749957120000005,38.125000192,8960
1.4650000000000002e-07,4.8125004032,-0.031249894400000144,-1.8749957120000005,38.750000127999996,8960
1.47e-07,4.8125004032,-0.1093748992000001,-0.624995840000004,40.0,8960
1.4750000000000002e-07,4.8125004032,-0.18749990400000005,-0.624995840000004,40.624999936,8960
1.48e-07,4.8125004032,-0.1093748992000001,-1.2499957760000058,41.249999872000004,8960
1.485e-07,4.8125004032,-0.031249894400000144,-1.8749957120000005,40.624999936,8960
1.49e-07,4.890625407999999,-0.1093748992000001,-1.8749957120000005,41.874999808,8960
1.495e-07,4.734375398399999,-0.18749990400000005,-1.8749957120000005,41.874999808,8960
1.5000000000000002e-07,4.890625407999999,-0.1093748992000001,-1.8749957120000005,42.499999744,8704
1.505e-07,4.9687504127999995,-0.1093748992000001,-2.4999956480000023,43.12499968,8704
1.5100000000000002e-07,4.8125004032,-0.031249894400000144,-1.2499957760000058,43.749999616,8704
1.515e-07,4.890625407999999,-0.1093748992000001,-1.8749957120000005,43.749999616,8704
1.52e-07,4.9687504127999995,-0.1093748992000001,-1.2499957760000058,46.249999360000004,8704
1.5250000000000002e-07,5.0468754176,-0.18749990400000005,-1.8749957120000005,46.249999360000004,8192
1.53e-07,4.9687504127999995,-0.2656249088,-1.2499957760000058,46.874999296,8192
1.5350000000000002e-07,5.0468754176,-0.18749990400000005,-1.8749957120000005,46.874999296,8192
