Time (s),V_MR
0.0,1.0307500800000002
5e-10,0.9682500864000001
1e-09,0.9057500928000001
1.5000000000000002e-09,0.7807501056000001
2e-09,0.7495001088000002
2.5e-09,0.7495001088000002
3.0000000000000004e-09,0.6557501184000001
3.5000000000000003e-09,0.6557501184000001
4e-09,0.5932501248000002
4.500000000000001e-09,0.5307501312
5e-09,0.4682501376000001
5.5000000000000004e-09,0.43700014080000016
6.000000000000001e-09,0.43700014080000016
6.5e-09,0.4057501440000002
7.000000000000001e-09,0.3745001472
7.500000000000001e-09,0.34325015040000006
8e-09,0.3120001536000001
8.5e-09,0.3120001536000001
9.000000000000001e-09,0.2495001600000002
9.5e-09,0.28075015680000015
1e-08,0.2495001600000002
1.0500000000000001e-08,0.2495001600000002
1.1000000000000001e-08,0.2495001600000002
1.15e-08,0.2182501632
1.2000000000000002e-08,0.2182501632
1.2500000000000001e-08,0.2182501632
1.3e-08,0.2182501632
1.35e-08,0.2182501632
1.4000000000000001e-08,0.2495001600000002
1.45e-08,0.28075015680000015
1.5000000000000002e-08,0.2495001600000002
1.55e-08,0.3120001536000001
1.6e-08,0.28075015680000015
1.6500000000000002e-08,0.3120001536000001
1.7e-08,0.3745001472
1.75e-08,0.3745001472
1.8000000000000002e-08,0.43700014080000016
1.85e-08,0.43700014080000016
1.9e-08,0.4682501376000001
1.9500000000000003e-08,0.4995001344000001
2e-08,0.5932501248000002
2.05e-08,0.6245001216000001
2.1000000000000003e-08,0.6557501184000001
2.15e-08,0.6557501184000001
2.2000000000000002e-08,0.718250112
2.2500000000000003e-08,0.7807501056000001
2.3e-08,0.8432500992
2.3500000000000002e-08,0.9057500928000001
2.4000000000000003e-08,0.9370000896000001
2.45e-08,0.9682500864000001
2.5000000000000002e-08,1.0307500800000002
2.55e-08,1.0932500736000001
2.6e-08,1.187000064
2.6500000000000002e-08,1.2807500544000001
2.7e-08,1.3120000512
2.75e-08,1.3120000512
2.8000000000000003e-08,1.4057500416000002
2.85e-08,1.4682500352
2.9e-08,1.5620000256000002
2.9500000000000003e-08,1.655750016
3.0000000000000004e-08,1.7182500096
3.05e-08,1.7807500032
3.1e-08,1.8432499968
3.1500000000000004e-08,1.8432499968
3.2e-08,1.968249984
3.25e-08,2.0619999744
3.3000000000000004e-08,2.1869999616
3.35e-08,2.2182499584
3.4e-08,2.2182499584
3.4500000000000005e-08,2.280749952
3.5e-08,2.3432499456
3.55e-08,2.4369999360000003
3.6000000000000005e-08,2.5619999232
3.65e-08,2.6244999168
3.7e-08,2.6244999168
3.7500000000000005e-08,2.6244999168
3.8e-08,2.6869999104
3.85e-08,2.8119998976
3.9000000000000005e-08,2.9369998848
3.95e-08,2.9682498816000003
4e-08,2.9682498816000003
4.0500000000000005e-08,2.9682498816000003
4.1e-08,3.0307498751999997
4.15e-08,3.1244998656
4.2000000000000006e-08,3.218249856
4.2500000000000003e-08,3.2807498496000003
4.3e-08,3.2494998528
4.3500000000000006e-08,3.218249856
4.4000000000000004e-08,3.2807498496000003
4.45e-08,3.4057498368
4.5000000000000006e-08,3.4369998336
4.5500000000000004e-08,3.4369998336
4.6e-08,3.4057498368
4.6500000000000006e-08,3.4057498368
4.7000000000000004e-08,3.4369998336
4.75e-08,3.4994998272
4.8000000000000006e-08,3.5619998207999997
4.8500000000000004e-08,3.530749824
4.9e-08,3.4682498304
4.95e-08,3.4994998272
5.0000000000000004e-08,3.5619998207999997
5.05e-08,3.6244998144
5.1e-08,3.5932498176000003
5.1500000000000005e-08,3.530749824
5.2e-08,3.4994998272
5.25e-08,3.4682498304
5.3000000000000005e-08,3.530749824
5.35e-08,3.530749824
5.4e-08,3.4994998272
5.4500000000000005e-08,3.4369998336
5.5e-08,3.3432498431999997
5.55e-08,3.37449984
5.6000000000000005e-08,3.4057498368
5.65e-08,3.4057498368
5.7e-08,3.3432498431999997
5.7500000000000005e-08,3.2494998528
5.8e-08,3.1557498624
5.85e-08,3.1557498624
5.9000000000000006e-08,3.1869998592
5.9500000000000003e-08,3.1244998656
6.000000000000001e-08,3.0619998720000003
6.05e-08,2.9369998848
6.1e-08,2.8744998912
6.15e-08,2.8432498944
6.2e-08,2.8432498944
6.250000000000001e-08,2.8119998976
6.300000000000001e-08,2.7182499072
6.35e-08,2.59324992
6.4e-08,2.4994999296
6.45e-08,2.4994999296
6.5e-08,2.4994999296
6.55e-08,2.4369999360000003
6.600000000000001e-08,2.3119999488
6.65e-08,2.2182499584
6.7e-08,2.1557499648
6.75e-08,2.1244999680000003
6.8e-08,2.0932499712
6.85e-08,1.9994999808
6.900000000000001e-08,1.9057499904000001
6.950000000000001e-08,1.812
7e-08,1.7495000064000001
7.05e-08,1.7807500032
7.1e-08,1.7182500096
7.15e-08,1.6245000192
7.200000000000001e-08,1.5307500288
7.250000000000001e-08,1.4682500352
7.3e-08,1.4370000384000001
7.35e-08,1.4057500416000002
7.4e-08,1.343250048
7.45e-08,1.2495000576000002
7.500000000000001e-08,1.0932500736000001
7.550000000000001e-08,1.0307500800000002
7.6e-08,1.0932500736000001
7.65e-08,1.0620000768
7.7e-08,0.9995000832000001
7.75e-08,0.8745000960000001
7.800000000000001e-08,0.8120001024000001
7.850000000000001e-08,0.7807501056000001
7.9e-08,0.7807501056000001
7.95e-08,0.7495001088000002
8e-08,0.6870001152
8.05e-08,0.6245001216000001
8.100000000000001e-08,0.562000128
8.150000000000001e-08,0.562000128
8.2e-08,0.562000128
8.25e-08,0.5307501312
8.3e-08,0.4995001344000001
8.35e-08,0.43700014080000016
8.400000000000001e-08,0.4057501440000002
8.450000000000001e-08,0.4057501440000002
8.500000000000001e-08,0.4057501440000002
8.55e-08,0.4057501440000002
8.6e-08,0.3745001472
8.65e-08,0.3745001472
8.700000000000001e-08,0.34325015040000006
8.750000000000001e-08,0.3745001472
8.800000000000001e-08,0.3745001472
8.85e-08,0.3745001472
8.9e-08,0.3745001472
8.95e-08,0.3745001472
9.000000000000001e-08,0.3745001472
9.050000000000001e-08,0.4057501440000002
9.100000000000001e-08,0.43700014080000016
9.15e-08,0.43700014080000016
9.2e-08,0.43700014080000016
9.25e-08,0.4682501376000001
9.300000000000001e-08,0.4682501376000001
9.350000000000001e-08,0.4995001344000001
9.400000000000001e-08,0.5307501312
9.45e-08,0.562000128
9.5e-08,0.5932501248000002
9.55e-08,0.6245001216000001
9.600000000000001e-08,0.6870001152
9.650000000000001e-08,0.7495001088000002
9.700000000000001e-08,0.7807501056000001
9.75e-08,0.8120001024000001
9.8e-08,0.8120001024000001
9.85e-08,0.8745000960000001
9.9e-08,0.9370000896000001
9.950000000000001e-08,1.0307500800000002
1.0000000000000001e-07,1.1245000704
1.005e-07,1.1557500672
1.01e-07,1.1557500672
1.015e-07,1.2495000576000002
1.02e-07,1.2807500544000001
1.0250000000000001e-07,1.343250048
1.0300000000000001e-07,1.4057500416000002
1.0350000000000001e-07,1.499500032
1.04e-07,1.5932500224000001
1.045e-07,1.655750016
1.05e-07,1.7182500096
1.0550000000000001e-07,1.7807500032
1.0600000000000001e-07,1.812
1.0650000000000001e-07,1.8744999936
1.07e-07,1.9369999872
1.075e-07,2.0619999744
1.08e-07,2.1557499648
1.0850000000000001e-07,2.2494999552
1.0900000000000001e-07,2.2494999552
1.0950000000000001e-07,2.3119999488
1.1e-07,2.3432499456
1.105e-07,2.4369999360000003
1.11e-07,2.4994999296
1.1150000000000001e-07,2.59324992
1.1200000000000001e-07,2.6869999104
1.1250000000000001e-07,2.749499904
1.13e-07,2.8119998976
1.135e-07,2.8432498944
1.14e-07,2.905749888
1.1450000000000001e-07,2.9682498816000003
1.1500000000000001e-07,3.0307498751999997
1.1550000000000001e-07,3.0932498688
1.16e-07,3.1869998592
1.165e-07,3.2807498496000003
1.17e-07,3.2807498496000003
1.1750000000000001e-07,3.2807498496000003
1.1800000000000001e-07,3.2807498496000003
1.1850000000000001e-07,3.3432498431999997
1.1900000000000001e-07,3.4369998336
1.195e-07,3.530749824
1.2000000000000002e-07,3.5932498176000003
1.205e-07,3.5932498176000003
1.21e-07,3.5932498176000003
1.215e-07,3.5932498176000003
1.22e-07,3.6244998144
1.2250000000000002e-07,3.6557498111999998
1.23e-07,3.7182498048
1.2350000000000001e-07,3.7494998016
1.24e-07,3.7807497984
1.245e-07,3.7494998016
1.2500000000000002e-07,3.7494998016
1.255e-07,3.7494998016
1.2600000000000002e-07,3.7494998016
1.265e-07,3.7494998016
1.27e-07,3.7807497984
1.275e-07,3.8119997952
1.28e-07,3.7807497984
1.2850000000000002e-07,3.7182498048
1.29e-07,3.686999808
1.2950000000000001e-07,3.6244998144
1.3e-07,3.6244998144
1.305e-07,3.6557498111999998
1.31e-07,3.6244998144
1.315e-07,3.6244998144
1.3200000000000002e-07,3.5619998207999997
1.325e-07,3.4994998272
1.33e-07,3.4369998336
1.335e-07,3.4057498368
1.34e-07,3.3432498431999997
